"tournament_id","season","trail","water","date","day","angler_id","name","finish","catch_time","tournament_hour","catch_latitude","catch_longitude","fish_weight","catch_number","keeper","dist_to_catch"
1522,2024,"elite","Toledo Bend","2024-02-22",1,37753,"Seth Feider",71,"14:13:26",8,"31.60917","-93.77735",1,5,1,0.0561
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"09:34:07",3,"31.29667","-93.75466",2.8,1,1,9.6024
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"10:16:25",4,"31.29732","-93.75460",1.4,2,0,0.0451
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"10:32:35",4,"31.29764","-93.75610",2,3,1,0.0913
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"12:17:20",6,"31.29940","-93.72784",1,4,0,1.6729
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"12:18:14",6,"31.29940","-93.72784",2.1,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"13:22:45",7,"31.29961","-93.71854",2,6,0,0.5492
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"13:22:55",7,"31.29961","-93.71854",2,7,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"14:36:31",8,"31.30237","-93.70214",3,8,1,0.9868
1522,2024,"elite","Toledo Bend","2024-02-23",2,37753,"Seth Feider",71,"15:43:15",9,"31.30990","-93.69552",3,9,1,0.6507
1522,2024,"elite","Toledo Bend","2024-02-22",1,38930,"Cliff Prince",75,"10:23:56",4,"31.29482","-93.74940",2,1,1,9.5758
1522,2024,"elite","Toledo Bend","2024-02-22",1,38930,"Cliff Prince",75,"10:24:09",4,"31.29482","-93.74940",2.8,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,38930,"Cliff Prince",75,"13:24:46",7,"31.29713","-93.75842",1.4,3,1,0.5559
1522,2024,"elite","Toledo Bend","2024-02-22",1,38930,"Cliff Prince",75,"14:20:30",8,"31.29612","-93.71977",1,4,1,2.283
1522,2024,"elite","Toledo Bend","2024-02-22",1,38930,"Cliff Prince",75,"14:31:29",8,"31.29609","-93.71867",1.8,5,1,0.065
1522,2024,"elite","Toledo Bend","2024-02-23",2,38930,"Cliff Prince",75,"08:57:02",2,"31.29832","-93.75245",2,1,1,9.4408
1522,2024,"elite","Toledo Bend","2024-02-23",2,38930,"Cliff Prince",75,"10:06:16",4,"31.29567","-93.73362",1.12,2,0,1.1267
1522,2024,"elite","Toledo Bend","2024-02-23",2,38930,"Cliff Prince",75,"10:14:49",4,"31.29645","-93.73175",2,3,1,0.1229
1522,2024,"elite","Toledo Bend","2024-02-23",2,38930,"Cliff Prince",75,"10:27:50",4,"31.29791","-93.73093",3,4,1,0.1119
1522,2024,"elite","Toledo Bend","2024-02-23",2,38930,"Cliff Prince",75,"10:40:56",4,"31.29791","-93.73093",3.8,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,38930,"Cliff Prince",75,"13:00:35",7,"31.29722","-93.72485",3.12,6,1,0.3621
1522,2024,"elite","Toledo Bend","2024-02-22",1,43038,"Shane LeHew",32,"08:05:15",2,"31.38673","-93.69615",1.2,1,1,2.4911
1522,2024,"elite","Toledo Bend","2024-02-22",1,43038,"Shane LeHew",32,"10:57:38",4,"31.45668","-93.76375",3,2,1,6.2646
1522,2024,"elite","Toledo Bend","2024-02-22",1,43038,"Shane LeHew",32,"10:59:56",4,"31.45668","-93.76375",3,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,43038,"Shane LeHew",32,"11:05:42",5,"31.45635","-93.76249",1.12,4,0,0.0777
1522,2024,"elite","Toledo Bend","2024-02-22",1,43038,"Shane LeHew",32,"11:17:04",5,"31.45560","-93.76312",1.6,5,1,0.0638
1522,2024,"elite","Toledo Bend","2024-02-22",1,43038,"Shane LeHew",32,"11:34:22",5,"31.45608","-93.76402",2.6,6,1,0.0626
1522,2024,"elite","Toledo Bend","2024-02-23",2,43038,"Shane LeHew",32,"15:18:42",9,"31.28581","-93.71359",2.4,1,1,9.4641
1522,2024,"elite","Toledo Bend","2024-02-23",2,43038,"Shane LeHew",32,"15:18:50",9,"31.28581","-93.71359",2.4,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,43038,"Shane LeHew",32,"15:18:58",9,"31.28581","-93.71359",2.6,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,43038,"Shane LeHew",32,"15:19:06",9,"31.28581","-93.71359",2.6,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,43038,"Shane LeHew",32,"15:19:12",9,"31.28581","-93.71359",4,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"08:04:57",2,"31.28504","-93.71378",1.1,1,0,9.5185
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"08:29:41",2,"31.28584","-93.71491",1.8,2,0,0.0866
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"08:29:46",2,"31.28584","-93.71491",2,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"09:03:11",3,"31.28603","-93.71594",2,4,1,0.0622
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"09:12:50",3,"31.28603","-93.71594",3,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"10:50:33",4,"31.28608","-93.71857",2.4,6,1,0.1553
1522,2024,"elite","Toledo Bend","2024-02-24",3,43038,"Shane LeHew",32,"13:35:52",7,"31.28574","-93.70199",2.8,7,1,0.9793
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"07:26:23",1,"31.29261","-93.71550",2,1,0,9.0329
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"08:01:20",2,"31.29257","-93.71848",2,2,0,0.176
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"08:02:57",2,"31.29257","-93.71848",2.8,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"08:22:28",2,"31.29346","-93.71874",1.8,4,0,0.0634
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"08:58:10",2,"31.31169","-93.71469",3,5,1,1.2821
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"09:52:35",3,"31.29270","-93.71784",1.1,6,0,1.3252
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"10:09:52",4,"31.29415","-93.71904",2.4,7,1,0.1227
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"12:41:09",6,"31.29285","-93.71887",2.12,8,1,0.0904
1522,2024,"elite","Toledo Bend","2024-02-22",1,48760,"Keith Combs",72,"12:58:25",6,"31.29268","-93.71624",3,9,1,0.1557
1522,2024,"elite","Toledo Bend","2024-02-23",2,48760,"Keith Combs",72,"07:41:22",1,"31.58102","-93.75889",4.6,1,1,12.1286
1522,2024,"elite","Toledo Bend","2024-02-23",2,48760,"Keith Combs",72,"10:09:11",4,"31.29259","-93.71781",1.4,2,1,20.0753
1522,2024,"elite","Toledo Bend","2024-02-23",2,48760,"Keith Combs",72,"10:09:20",4,"31.29259","-93.71781",2.4,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,48760,"Keith Combs",72,"10:58:59",4,"31.29511","-93.71930",1.4,4,1,0.1951
1522,2024,"elite","Toledo Bend","2024-02-23",2,48760,"Keith Combs",72,"11:17:04",5,"31.29432","-93.71899",2,5,1,0.0576
1522,2024,"elite","Toledo Bend","2024-02-23",2,48760,"Keith Combs",72,"13:35:42",7,"31.30297","-93.70983",1.4,6,0,0.806
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"07:49:11",1,"30.23314","-93.37359",2.12,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"08:02:15",2,"30.23314","-93.37359",3.4,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"10:04:52",4,"30.23403","-93.37402",2,4,0,0.0666
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"10:05:00",4,"30.23403","-93.37402",2,5,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"10:10:41",4,"30.23403","-93.37402",2.15,6,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"11:11:59",5,"30.23294","-93.37338",2.5,7,1,0.0844
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"12:05:40",6,"30.23326","-93.37436",2.8,8,1,0.0625
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"12:27:28",6,"30.23326","-93.37436",2.4,9,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"13:50:59",7,"30.23315","-93.37373",2.3,10,1,0.0384
1522,2024,"elite","Toledo Bend","2024-02-22",1,49865,"Logan Latuso",77,"14:14:32",8,"30.23333","-93.37399",1.8,11,0,0.0199
1522,2024,"elite","Toledo Bend","2024-02-23",2,49865,"Logan Latuso",77,"07:37:48",1,"31.43372","-93.74779",2,1,1,4.2077
1522,2024,"elite","Toledo Bend","2024-02-23",2,49865,"Logan Latuso",77,"08:04:21",2,"31.43071","-93.75192",3,2,1,0.3202
1522,2024,"elite","Toledo Bend","2024-02-23",2,49865,"Logan Latuso",77,"09:09:35",3,"31.37445","-93.71142",2,3,1,4.5623
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"09:28:55",3,"0","0",1.5,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"09:29:58",3,"0","0",1,3,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"09:30:49",3,"0","0",1.12,4,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"09:31:40",3,"0","0",1.4,5,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"10:23:32",4,"0","0",1.4,6,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"10:33:19",4,"0","0",1.5,7,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"10:49:52",4,"0","0",1.8,8,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"14:44:25",8,"0","0",2,9,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,52203,"Jordan Lee",8,"15:00:15",9,"0","0",4.4,10,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"07:52:59",1,"31.30452","-93.70950",2.12,1,0,8.15
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"08:25:35",2,"31.30064","-93.70914",1.12,2,0,0.2689
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"09:43:18",3,"31.30490","-93.70819",3.12,3,0,0.2996
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"09:49:16",3,"31.30439","-93.70732",2.4,4,0,0.0623
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"09:55:30",3,"31.30351","-93.70756",2.8,5,0,0.0624
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"09:58:27",3,"31.30351","-93.70756",3.4,6,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"10:17:23",4,"31.30274","-93.70697",3,7,0,0.0636
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"11:55:48",5,"31.28857","-93.72975",2.12,8,0,1.6636
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"12:06:23",6,"31.28868","-93.72951",3.4,9,1,0.0161
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"14:00:54",8,"31.28749","-93.73025",4.12,10,1,0.0931
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"14:11:48",8,"31.28749","-93.73025",6.8,11,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,52203,"Jordan Lee",8,"14:19:28",8,"31.28749","-93.73025",4.4,12,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,52203,"Jordan Lee",8,"07:53:18",1,"31.28777","-93.72954",2.4,1,1,9.5854
1522,2024,"elite","Toledo Bend","2024-02-24",3,52203,"Jordan Lee",8,"07:53:30",1,"31.28777","-93.72954",1.5,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,52203,"Jordan Lee",8,"08:30:42",2,"31.28852","-93.72986",2.8,3,1,0.0552
1522,2024,"elite","Toledo Bend","2024-02-24",3,52203,"Jordan Lee",8,"08:53:08",2,"31.28859","-93.72996",2.3,4,1,0.0076
1522,2024,"elite","Toledo Bend","2024-02-24",3,52203,"Jordan Lee",8,"11:50:08",5,"31.28539","-93.71675",4.12,5,1,0.8107
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"07:18:02",1,"31.29918","-93.70818",1,1,0,8.4935
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"07:29:56",1,"31.28450","-93.71405",1.4,2,0,1.0719
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"08:21:05",2,"31.29708","-93.72783",2.6,3,1,1.1906
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"08:25:15",2,"31.29708","-93.72783",1,4,0,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"08:34:58",2,"31.29708","-93.72783",1.6,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"08:52:18",2,"31.29541","-93.72549",2.4,6,1,0.18
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"09:56:44",3,"31.30022","-93.70873",3.4,7,1,1.0438
1522,2024,"elite","Toledo Bend","2024-02-25",4,52203,"Jordan Lee",8,"12:37:34",6,"31.30168","-93.77437",3.14,8,1,3.8765
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"08:05:14",2,"31.45643","-93.68415",1.6,1,0,2.5774
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"08:05:19",2,"31.45643","-93.68415",4,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"08:56:03",2,"31.45971","-93.68469",2.4,3,1,0.2289
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"10:42:53",4,"31.40726","-93.72528",1.8,4,0,4.3427
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"11:03:45",5,"31.40657","-93.72731",2,5,1,0.1289
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"11:21:23",5,"31.40594","-93.72807",2.12,6,1,0.0625
1522,2024,"elite","Toledo Bend","2024-02-22",1,53274,"John Soukup",38,"15:00:32",9,"31.30322","-93.71159",3.4,7,1,7.1636
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"08:48:14",2,"31.45330","-93.68672",2.14,1,0,2.3896
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"08:50:51",2,"31.45330","-93.68672",2.8,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"09:01:50",3,"31.45331","-93.68470",1.8,3,0,0.1191
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"09:38:48",3,"31.45578","-93.68283",1.8,4,0,0.2032
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"10:33:28",4,"31.46185","-93.68397",7.4,5,1,0.4247
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"10:45:33",4,"31.46273","-93.68422",2,6,0,0.0626
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"12:37:38",6,"31.30359","-93.71124",2,7,0,11.1105
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"13:19:38",7,"31.30395","-93.71223",4,8,1,0.0635
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"13:55:33",7,"31.30834","-93.71228",3.4,9,1,0.3033
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"14:31:33",8,"31.30176","-93.70916",3.8,10,1,0.4905
1522,2024,"elite","Toledo Bend","2024-02-23",2,53274,"John Soukup",38,"14:48:39",8,"31.29999","-93.70719",5.4,11,1,0.1688
1522,2024,"elite","Toledo Bend","2024-02-24",3,53274,"John Soukup",38,"08:02:22",2,"31.30152","-93.70739",3.3,1,1,8.3257
1522,2024,"elite","Toledo Bend","2024-02-24",3,53274,"John Soukup",38,"08:11:36",2,"31.30152","-93.70739",2.8,2,1,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,53274,"John Soukup",38,"08:23:34",2,"31.30241","-93.70789",1.12,3,1,0.0682
1522,2024,"elite","Toledo Bend","2024-02-24",3,53274,"John Soukup",38,"09:19:14",3,"31.30056","-93.70769",2.4,4,1,0.1284
1522,2024,"elite","Toledo Bend","2024-02-24",3,53274,"John Soukup",38,"14:02:09",8,"31.29600","-93.70590",1.12,5,1,0.3323
1522,2024,"elite","Toledo Bend","2024-02-22",1,54121,"Bryant Smith",99,"09:41:22",3,"31.25238","-93.69175",2.7,1,1,11.5703
1522,2024,"elite","Toledo Bend","2024-02-22",1,54121,"Bryant Smith",99,"10:11:06",4,"31.25304","-93.72280",2,2,1,1.8346
1522,2024,"elite","Toledo Bend","2024-02-22",1,54121,"Bryant Smith",99,"10:35:44",4,"31.25520","-93.72394",1.14,3,0,0.1637
1522,2024,"elite","Toledo Bend","2024-02-22",1,54121,"Bryant Smith",99,"11:40:05",5,"31.24395","-93.70461",1.15,4,1,1.3813
1522,2024,"elite","Toledo Bend","2024-02-22",1,54121,"Bryant Smith",99,"12:40:45",6,"31.31027","-93.69303",2.9,5,1,4.633
1522,2024,"elite","Toledo Bend","2024-02-22",1,54121,"Bryant Smith",99,"14:45:20",8,"31.34648","-93.67961",2.6,6,1,2.6243
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"07:36:16",1,"31.48892","-93.76078",5,1,1,6.8271
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"07:55:04",1,"31.48801","-93.76083",1.8,2,0,0.0629
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"10:39:22",4,"31.49227","-93.77305",2.8,3,1,0.7778
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"11:33:24",5,"31.49132","-93.77287",2.6,4,1,0.0665
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"11:38:47",5,"31.49045","-93.77254",1.1,5,0,0.0632
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"12:24:57",6,"31.57383","-93.76224",2.12,6,1,5.7929
1522,2024,"elite","Toledo Bend","2024-02-22",1,54768,"Chad Pipkens",86,"12:30:32",6,"31.57383","-93.76224",5,7,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,54768,"Chad Pipkens",86,"07:24:22",1,"31.48969","-93.76039",1.8,1,1,6.8484
1522,2024,"elite","Toledo Bend","2024-02-23",2,54768,"Chad Pipkens",86,"10:17:30",4,"31.57410","-93.76120",2.8,2,1,5.8324
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"08:47:24",2,"31.28140","-93.71876",3.9,1,1,9.831
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"08:47:38",2,"31.28140","-93.71876",1.6,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"09:03:21",3,"31.28498","-93.71921",3.9,3,1,0.2488
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"09:18:57",3,"31.28678","-93.71914",2.7,4,0,0.1244
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"09:43:38",3,"31.28917","-93.72330",1.8,5,0,0.296
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"10:41:27",4,"31.28607","-93.74666",2.8,6,0,1.3958
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"11:18:35",5,"31.29188","-93.75910",2,7,0,0.8371
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"12:20:38",6,"31.29595","-93.70543",5.2,8,1,3.1812
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"12:32:14",6,"31.29683","-93.70569",3.1,9,1,0.0627
1522,2024,"elite","Toledo Bend","2024-02-22",1,54937,"Stetson Blaylock",15,"13:12:20",7,"31.29625","-93.70464",6,10,1,0.0738
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"07:49:12",1,"31.29514","-93.70578",4.4,1,1,8.7395
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"08:46:04",2,"31.29685","-93.70643",2.9,2,1,0.1242
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"08:56:25",2,"31.29685","-93.70643",3.5,3,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"10:02:57",4,"31.29629","-93.70577",2.12,4,0,0.0549
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"11:06:47",5,"31.29333","-93.69572",1.8,5,0,0.6276
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"12:19:58",6,"31.34403","-93.68402",4.6,6,1,3.5705
1522,2024,"elite","Toledo Bend","2024-02-23",2,54937,"Stetson Blaylock",15,"15:40:03",9,"31.41323","-93.64662",4,7,1,5.2657
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"07:18:37",1,"31.29601","-93.70531",2,1,1,8.6753
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"08:19:56",2,"31.30026","-93.70771",1.8,2,0,0.326
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"08:34:10",2,"31.29952","-93.70711",1.8,3,0,0.0622
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"08:39:06",2,"31.29913","-93.70617",3,4,1,0.0617
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"10:32:08",4,"31.41341","-93.64867",2.8,5,1,8.594
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"10:33:10",4,"31.41341","-93.64867",1.8,6,0,0
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"11:31:46",5,"31.41376","-93.64237",3.8,7,1,0.3723
1522,2024,"elite","Toledo Bend","2024-02-24",3,54937,"Stetson Blaylock",15,"12:35:26",6,"31.42512","-93.68349",2.4,8,1,2.5484
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"09:17:54",3,"31.37672","-93.70592",2,1,0,3.3688
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"09:18:01",3,"31.37672","-93.70592",1.8,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"09:18:06",3,"31.37672","-93.70592",2,3,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"09:18:12",3,"31.37672","-93.70592",3,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"09:18:17",3,"31.37672","-93.70592",4,5,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"09:18:25",3,"31.37672","-93.70592",3.1,6,1,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"10:47:46",4,"31.38151","-93.70099",3.12,7,1,0.4406
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"12:14:46",6,"31.38062","-93.70177",2.12,8,1,0.0768
1522,2024,"elite","Toledo Bend","2024-02-22",1,55161,"Matt Arey",35,"12:15:38",6,"31.38087","-93.70159",2.1,9,0,0.0203
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"08:01:27",2,"31.37574","-93.70696",2.14,1,0,3.4577
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"08:23:57",2,"31.37795","-93.70486",1.15,2,0,0.1966
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"09:07:33",3,"31.38087","-93.70120",2.15,3,0,0.2955
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"09:17:14",3,"31.38087","-93.70120",3.14,4,1,0
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"10:04:45",4,"31.37894","-93.70376",2.6,5,1,0.2015
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"10:36:31",4,"31.37561","-93.70727",6,6,1,0.3095
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"12:26:22",6,"31.41427","-93.64886",2.9,7,1,4.3592
1522,2024,"elite","Toledo Bend","2024-02-23",2,55161,"Matt Arey",35,"13:25:07",7,"31.37996","-93.61672",6,8,1,3.0352
1522,2024,"elite","Toledo Bend","2024-02-24",3,55161,"Matt Arey",35,"07:22:15",1,"31.38154","-93.70092",1.14,1,1,2.9365
1522,2024,"elite","Toledo Bend","2024-02-24",3,55161,"Matt Arey",35,"08:00:58",2,"31.38070","-93.70129",2,2,1,0.062
1522,2024,"elite","Toledo Bend","2024-02-24",3,55161,"Matt Arey",35,"08:27:34",2,"31.37994","-93.70217",1.8,3,1,0.0738
1522,2024,"elite","Toledo Bend","2024-02-24",3,55161,"Matt Arey",35,"09:25:53",3,"31.37566","-93.70697",1.8,4,1,0.4094
1522,2024,"elite","Toledo Bend","2024-02-24",3,55161,"Matt Arey",35,"11:45:16",5,"31.37965","-93.61664",1.1,5,1,5.3356
1522,2024,"elite","Toledo Bend","2024-02-22",1,55543,"Luke Palmer",6,"07:28:06",1,"31.29342","-93.71040",1.8,1,0,8.9101
1522,2024,"elite","Toledo Bend","2024-02-22",1,55543,"Luke Palmer",6,"07:31:02",1,"31.29342","-93.71040",2.4,2,0,0
1522,2024,"elite","Toledo Bend","2024-02-22",1,55543,"Luke Palmer",6,"07:40:11",1,"31.29253","-93.71023",2.4,3,0,0.0623
1522,2024,"elite","Toledo Bend","2024-02-22",1,55543,"Luke Palmer",6,"07:43:57",1,"31.29253","-93.71023",2.2,4,0,0
